station,location,state,do,ph,co,bod,na,tc,year,wqi
2426,NAN,Vansdhara MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),7.0,8.1,240.0,1.0,0.4,1525.0,2009,82.4
2427,NAN,Vansdhara GUNUPUR (INTERSTATE BOUNDRY),7.4,8.1,153.0,1.7,0.5,1105.0,2009,82.58000000000001
2442,NAN,GAUTAMINANGODAVARI RIVER,7.7,7.8,220.0,4.0,11.0,533687.1656804733,2009,66.66000000000001
2443,NAN,GAUTAMINANGODAVARI RIVER,7.1,7.6,406.0,3.0,15.8,533687.1656804733,2009,70.8
2444,NAN,CORINGA RIVER,6.8,7.4,309.0,7.0,15.3,533687.1656804733,2009,61.44
2445,NAN,MAHE RIVER,5.1,8.4,4120.0,3.0,108.7,533687.1656804733,2009,63.50000000000001
1685,NAN,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",7.6,7.9,446.0,2.6,1.4,533687.1656804733,2009,70.8
1159,NAN,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",7.4,6.8,337.0,1.3,0.1,208.0,2009,84.36
1160,NAN,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",7.5,6.7,180.0,1.3,0.1,176.0,2009,81.60000000000001
1161,NAN,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",6.9,6.8,127.0,2.4,0.1,357.0,2009,85.08
1162,NAN,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",7.0,7.0,305.0,1.5,0.1,191.0,2009,87.66
1328,NAN,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",7.2,6.7,323.0,1.6,0.1,167.0,2009,81.06
1329,NAN,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",7.4,6.7,364.0,1.6,0.1,150.0,2009,81.06
1330,NAN,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",7.5,7.2,473.0,2.1,0.1,338.0,2009,87.66
1450,NAN,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",6.7,7.4,544.0,2.0,0.3,253.0,2009,87.66
1444,NAN,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",7.0,7.2,286.0,9.5,0.9,189.0,2009,78.66
1892,NAN,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,6.4,7.0,307.0,1.0,1.6230787089467724,507.0,2009,82.03999999999999
1894,NAN,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,6.6,7.1,250.0,1.5,1.6230787089467724,544.0,2009,82.4
2352,NAN,"RIVER VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",6.5,7.9,566.0,0.9,3.8,32.0,2009,93.28
1023,NAN,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",6.0,7.3,755.0,6.0,2.1,4950.0,2009,77.36000000000001
1025,NAN,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",6.4,7.1,1085.0,8.5,8.1,533687.1656804733,2009,61.44
1885,NAN, RIVER GHAGGAR AT D/S OF SURAJPUR,7.0,7.8,350.0,2.5,1.6230787089467724,533687.1656804733,2009,70.8
1870,NAN,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",5.475,7.82,721.5,6.9,1.26,249.0,2009,72.68
1717,NAN,"KODRA DAM, MOUNT ABU, RAJASTHAN",4.8,7.3,260.0,0.8,1.1,7.0,2009,82.4
1424,NAN,"IMPHAL AT MAHABALI, MANIPUR",7.6,7.5,307.0,1.5,1.6230787089467724,153.0,2009,87.66
1457,NAN,"IMPHAL AT KOIRENGEI, MANIPUR",8.4,7.4,106.0,1.4,1.6230787089467724,36.0,2009,94.0
1458,NAN,"IRIL AT PORAMPET, MANIPUR",9.0,7.8,221.0,1.3,1.6230787089467724,77.0,2009,88.2
1624,NAN,"IRIL LILONG, MANIPUR",8.7,7.4,318.0,1.5,1.6230787089467724,132.0,2009,87.66
1626,NAN,"NAMBUL HEIRANGOITHONG, MANIPUR",7.7,7.3,550.0,10.4,1.6230787089467724,603.0,2009,72.68
1627,NAN,"KIYAMGI, Imphal, MANIPUR",7.9,7.6,185.0,1.3,1.6230787089467724,115.0,2009,88.2
1628,NAN,"MINUTHONG IMPHAL RIVER, MANIPUR",8.0,7.6,202.0,2.5,1.6230787089467724,85.0,2009,88.2
1925,NAN,KHUGA RIVER (CHURACHANDPUR DIST.),7.4,7.6,214.0,1.8,1.6230787089467724,148.0,2009,88.2
1926,NAN,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",8.3,7.7,185.0,2.0,1.6230787089467724,75.0,2009,88.2
1427,NAN,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",9.6,7.1,225.0,4.4,3.0,460.0,2009,83.52000000000001
1428,NAN,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",8.8,7.2,131.0,0.9,1.6230787089467724,205.0,2009,88.38
2050,NAN,TLAWNG UPSTREAM AIZAWL,7.4,7.8,272.0,0.9,1.6230787089467724,295.0,2009,88.02
2051,NAN,TLAWNG DOWNSTREAM AIZAWL,7.5,7.8,327.0,1.2,1.6230787089467724,56.0,2009,87.66
2052,NAN,TUIRIAL UPPER CATCHMENT,8.1,7.8,365.0,1.3,1.6230787089467724,33.0,2009,93.28
2053,NAN,TUIRIAL LOWER CATCHMENT,7.9,7.5,350.0,1.8,1.6230787089467724,90.0,2009,87.66
1403,NAN,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",6.6,7.7,143.0,1.3,0.0,322.0,2009,88.38
1404,NAN,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",6.3,7.6,164.0,2.8,0.1,577.0,2009,82.58000000000001
1726,NAN,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",5.7,7.8,170.0,3.4,0.2,608.0,2009,72.28
1631,NAN,MYNTDU JAINTIA HILLS MEGHALAYA,6.4,7.025,187.63,3.175,2.675,2925.0,2009,77.9
1633,NAN,"SIMSANG, WILLIAMNAGAR, MEGHALAYA",8.35,7.125,110.75,1.525,3.075,355.0,2009,88.38
1632,NAN,"GANOL, TURA, MEGHALAYA",8.45,6.95,104.25,1.2,2.6,312.5,2009,71.88
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,6.392636734693877,7.6,281.0,6.940048767967146,2.13,533687.1656804733,2008,61.8
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,7.2,7.8,262.0,0.28,0.15,50.0,2008,93.64
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,4.9,7.4,10362.0,9.7,0.64,29.0,2008,72.68
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,5.1,7.8,530.0,2.73,0.6,137000.0,2008,65.18
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,6.0,8.2,612.0,2.28,0.4,68650.0,2008,70.8
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,6.1,8.1,8782.0,1.9,0.43,38667.0,2008,70.8
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,6.8,8.0,3431.0,2.8,0.3,49061.0,2008,70.8
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,4.5,7.6,1161.0,7.43,0.53,259.0,2008,67.06
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,6.0,7.3,8838.0,5.58,0.7,31.0,2008,88.60000000000001
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,5.6,8.0,1265.0,2.13,0.1,1693.0,2008,76.42000000000002
2072,RIVER BHOGAVO D/S OF SURENDRANAGAR.,NAN,4.1,7.9,4491.0,16.5,0.1,116.0,2008,67.06
2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",NAN,6.3,7.9,43983.0,1.83,1.22,188.0,2008,87.66
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,6.6,7.8,37.0,2.25,0.01,13.0,2008,94.18
1475,ZUARI AT PANCHAWADI,NAN,6.8,7.1,11.0,1.65,0.07,33.0,2008,94.18
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,6.5,7.5,28.0,4.55,0.05,44.0,2008,89.50000000000001
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,7.1,8.0,49.0,1.25,0.02,7.0,2008,94.18
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,7.6,7.3,93.0,0.95,0.03,350.0,2008,88.38
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,7.4,7.0,67.0,2.45,0.13,809.0,2008,82.94
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,7.0,7.3,89.0,1.5,0.02,42.0,2008,94.0
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",NAN,5.4,7.3,75.0,1.8,0.06,2400.0,2008,77.32000000000002
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,6.7,7.2,95.0,1.4,0.1,22.0,2008,94.0
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,6.8,6.9,58.0,1.9,0.03,53.0,2008,85.26
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,5.6,6.8,67.0,1.9,0.06,137.0,2008,79.64000000000001
2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",NAN,5.2,7.2,29.0,1.65,0.04,144.0,2008,82.94000000000001
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",NAN,6.2,7.1,146.0,2.1,0.09,2400.0,2008,82.75999999999999
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,NAN,3.6,7.0,29.0,2.0,0.09,170.0,2008,71.7
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",NAN,6.8,7.2,1370.0,2.6,0.08,110.0,2008,87.66
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",NAN,8.1,7.1,335.0,3.2,0.21,5400.0,2008,77.36000000000001
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,6.3,7.6,119.0,3.67,0.37,781.0,2008,78.08000000000001
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,6.4,7.6,109.0,3.4,0.42,316.0,2008,83.7
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,NAN,5.9,7.2,119.0,4.04,0.65,223.0,2008,78.08
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,5.3,7.7,109.0,3.25,0.38,296.0,2008,78.08
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,6.0,7.8,301.0,5.43,0.3,1050.0,2008,77.36000000000001
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,6.6,7.2,131.0,4.5,0.83,737.0,2008,78.08000000000001
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,6.8,7.2,110.0,3.9,0.49,1036.0,2008,78.08000000000001
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,6.7,7.6,109.0,4.13,0.28,624.0,2008,78.08000000000001
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),NAN,5.2,7.0,478.0,16.3,0.35,1008.0,2008,67.06
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,NAN,6.9,6.6,291.0,1.96,1.4,104.0,2008,78.12
2199,SAVITRI RIVER AT OVALE VILLAGE.,NAN,6.8,6.6,6232.0,2.13,2.72,106.0,2008,77.76
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,6.2,6.5,1638.0,1.5,0.8,816.0,2008,72.14000000000001
18,"PERIYAR AT KALADY, KERALA",NAN,7.3,6.6,36.0,0.6,0.41,1056.0,2008,73.04
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,6.4,6.7,41.0,1.0,0.75,1179.0,2008,76.34
2335,R PERIYAR AT KALAMASSERY,NAN,5.1,6.8,52.0,1.6,0.22,1680.0,2008,74.02000000000001
2334,RIVER PERIYAR AT PATHALAM,NAN,6.8,6.7,183.0,1.3,0.28,1748.0,2008,75.98000000000002
2333,RIVER PERIYAR AT MUPPATHADAM,NAN,6.3,6.3,115.0,0.9,0.5,2865.0,2008,66.25999999999999
2336,R PERIYAR AT PURAPPALLIKAVU,NAN,7.2,6.7,455.0,1.1,0.28,753.0,2008,75.44
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,6.8,6.9,80.0,0.4,0.52,508.0,2008,79.46000000000001
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,6.8,7.0,4515.0,0.4,1.53,427.0,2008,87.66
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,7.7,7.2,47.0,1.0,2.0,452.0,2008,88.56
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,7.1,6.8,57.0,1.5,1.12,681.0,2008,79.64000000000001
1154,CHALAKUDY AT PULICKALKANANDAVU,NAN,6.6,6.3,148.0,1.2,0.93,935.0,2008,66.25999999999999
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,6.7,6.2,40.0,0.6,1.0,1100.0,2008,66.44
1341,"PAMBA AT THAKAZHY, KERALA",NAN,5.8,6.3,65.0,1.1,2.97,1200.0,2008,60.82000000000001
1565,"PAMBA DOWN, KERALA",NAN,5.1,6.3,50.0,1.0,3.1,1600.0,2008,60.82000000000001
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,6.6,6.2,42.0,0.6,1.97,925.0,2008,66.44
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,6.6,6.4,43.0,0.7,3.13,975.0,2008,66.44
1384,"MANIMALA AT THONDRA, KERALA",NAN,6.7,6.4,50.0,0.5,3.6,1175.0,2008,66.44
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,6.6,6.3,46.0,0.6,1.07,1010.0,2008,66.44
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,5.9,6.4,54.0,0.7,3.53,985.0,2008,60.82000000000001
1442,"VAMANAPURAM, KERALA",NAN,7.6,6.7,55.0,0.7,4.17,1575.0,2008,76.34
1563,"AMARAVILA, KERALA",NAN,6.5,6.7,72.0,0.8,2.83,775.0,2008,76.34
1564,"AYUR, KERALA",NAN,7.3,7.4,71.0,0.7,4.1,940.0,2008,82.94
1566,"THIRURANGADY, KERALA",NAN,6.3,6.7,79.0,0.7,2.03,702.0,2008,76.16
1567,"KUTTIYADY ESTATE, KERALA",NAN,6.9,6.6,33.0,0.4,1.4,28.0,2008,84.28
1568,"VALAYAM, KERALA",NAN,6.8,6.7,46.0,0.4,1.47,150.0,2008,81.96000000000001
1569,"THALIPARAMBA, KERALA",NAN,5.9,7.1,6666.0,0.7,4.13,393.0,2008,82.04
1570,"HOSDURG, KERALA",NAN,6.4,7.1,17771.0,1.0,5.2,1865.0,2008,82.03999999999999
1571,"KAKKADAVU,  KERALA",NAN,7.3,6.7,62.0,0.9,2.8,920.0,2008,76.34
1572,"PADIYATHADKA, KERALA",NAN,7.6,6.6,61.0,0.5,3.4,503.0,2008,73.04
2284,R NEYYAR AT ARUVIPURAM,NAN,7.1,6.8,89.0,1.2,0.4,1600.0,2008,79.46000000000001
2285,R MAMOM AT MAMOM BRIDGE,NAN,6.4,6.7,110.0,0.5,0.2,3200.0,2008,76.16
2286,R AYROOR AT AYROOR BRIDGE,NAN,3.5,6.9,105.0,0.7,0.15,800.0,2008,62.6
2287,R ITHIKKARA AT ITHIKKARA,NAN,7.4,7.3,155.0,0.8,1.2,920.0,2008,82.58000000000001
2288,R PALLICKAL AT NELLIMUKAL,NAN,6.8,6.9,77.0,0.9,1.8,470.0,2008,85.08
2289,R KARUVANNURR AT KARUVANNUR BDG.,NAN,5.5,6.5,75.0,1.9,0.1,2100.0,2008,67.42
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,NAN,5.4,6.5,102.0,4.0,0.1,680.0,2008,62.56000000000001
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,NAN,4.8,6.8,90.0,1.1,0.1,1090.0,2008,68.22
2292,R THIRUR AT THALAKKADATHUR BRIDGE,NAN,5.8,6.3,87.0,0.7,0.1,1500.0,2008,60.64000000000001
2293,R KADALUNDI AT HAJIRAPPALLY,NAN,7.3,6.6,57.0,0.4,0.25,883.0,2008,73.04
2294,R KALLAI AT KALLAI BRIDGE,NAN,5.8,7.5,18291.0,0.8,0.25,1000.0,2008,76.42000000000002
2295,R CORAPUZHA AT KANAYANKODE,NAN,6.2,6.7,2497.0,0.5,0.15,1100.0,2008,75.44
2296,R THALLASSERY AT PATHIPPALAM,NAN,7.3,6.1,45.0,0.7,0.2,1050.0,2008,66.44
2297,R ANCHARAKANDY AT MERUVAMBA,NAN,7.6,6.3,39.0,0.5,0.2,2588.0,2008,66.44
2298,R KUPPAM AT RAYAROM,NAN,7.7,6.6,31.0,0.3,0.15,1300.0,2008,73.04
2300,R PERUVAMBA AT CHANDAPPURA,NAN,7.4,6.1,30.0,0.9,0.3,1050.0,2008,66.44
2301,R KAVVAI AT KUTTIYOL PALAM,NAN,6.6,5.9,37.0,0.7,0.1,1725.0,2008,66.44
2302,R NEELASWARAM AT NAMBIARKAL DAM,NAN,6.5,6.5,1135.0,0.7,0.25,1850.0,2008,72.14000000000001
2303,R PULLUR AT PULLUR BR.,NAN,7.2,5.9,39.0,0.8,0.55,1500.0,2008,66.44
2304,R MOGRAL AT MOGRAL BR.,NAN,6.3,6.5,925.0,1.1,0.3,1550.0,2008,72.14000000000001
2305,R SHRIYA AT ANGADIMOGARU,NAN,7.6,6.6,50.0,0.6,0.25,3000.0,2008,73.04
2306,R UPPALA AT  UPPALA BR.,NAN,7.3,6.5,64.0,1.4,0.5,2850.0,2008,73.04
2307,R MANJESWAR AT BAJRAKKARA BR.,NAN,7.5,7.0,74.0,0.8,0.1,2800.0,2008,82.94
2326,R KORAYAR AT KANJIKODE,NAN,4.4,7.3,428.0,0.4,0.15,1090.0,2008,70.80000000000001
2331,R BHARATHAPUZHA AT KUTTIPPURAM,NAN,6.8,7.0,169.0,0.4,0.25,560.0,2008,82.58000000000001
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,6.9,7.8,469.0,0.89,0.86,5874.0,2008,82.03999999999999
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,7.7,8.1,266.0,1.83,1.01,3175.0,2008,82.4
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,6.8,7.8,16468.0,1.65,2.0,775.0,2008,82.03999999999999
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,7.5,8.2,233.0,2.5,0.89,4300.0,2008,82.4
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,7.6,8.1,233.0,1.35,1.43,3200.0,2008,82.4
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,7.0,7.6,593.0,0.25,1.95,533687.1656804733,2008,70.8
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,7.6,6.6,118.0,1.15,0.15,180.0,2008,78.48
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,6.8,6.6,179.0,1.88,0.2,253.0,2008,78.30000000000001
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,6.8,6.7,172.0,2.14,0.19,402.0,2008,81.60000000000001
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,6.9,7.1,260.0,1.78,0.13,200.0,2008,88.02
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,7.3,6.6,94.0,1.27,0.17,150.0,2008,78.48
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,7.4,6.7,88.0,1.03,0.15,173.0,2008,81.78
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,7.2,7.2,439.0,2.28,0.14,415.0,2008,87.66
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,6.8,7.6,749.0,2.25,0.36,699.0,2008,82.03999999999999
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,6.9,7.3,252.0,4.33,1.0,858.0,2008,77.72
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,NAN,7.0,7.3,46.0,1.0,1.6230787089467724,707.0,2008,82.94
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,7.0,7.3,40.0,1.0,1.6230787089467724,81.0,2008,88.56
2352,"RIVER VAMSHADHARA, KALINGAPATNAM,VIZIANAGARAM",NAN,7.7,8.1,195.0,1.1,0.7,10.0,2008,93.82000000000001
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,8.0,8.2,572.0,0.5,1.6230787089467724,26.0,2008,93.28
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,4.9,7.8,704.0,3.5,1.6230787089467724,375.0,2008,71.74
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,5.9,7.2,703.0,5.4,2.05,21000.0,2008,60.5
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,",NAN,6.2,7.0,1312.0,22.3,17.7,533687.1656804733,2008,61.44
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,6.4,7.9,378.0,4.1,0.94,533687.1656804733,2008,66.12
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,6.8,7.0,970.0,25.3,20.2,533687.1656804733,2008,60.88
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,5.4,7.8,438.0,1.7,0.41,6.0,2008,87.66000000000001
1424,"IMPHAL AT MAHABALI, MANIPUR",NAN,7.9,6.7,120.0,1.2,1.6230787089467724,135.0,2008,81.78
1457,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,6.2,7.3,135.0,1.8,1.6230787089467724,113.0,2008,88.38
1627,"KIYAMGI, MANIPUR",NAN,8.2,7.6,176.0,1.9,1.6230787089467724,135.0,2008,88.2
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,6.6,7.4,112.0,1.2,1.6230787089467724,91.0,2008,88.38
1458,"IRIL AT PORAMPET, MANIPUR",NAN,7.9,7.8,196.0,0.8,1.6230787089467724,73.0,2008,88.2
1624,"LILONG, MANIPUR",NAN,9.0,8.0,269.0,1.8,1.6230787089467724,155.0,2008,88.02
1925,KHUGA RIVER (CHURACHANDPUR DIST.),NAN,6.392636734693877,8.0,698.0,6.940048767967146,1.6230787089467724,533687.1656804733,2008,61.44
1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",NAN,9.6,7.6,633.0,6.940048767967146,1.6230787089467724,30.0,2008,83.92
1626,"HEIRANGOITHONG, MANIPUR",NAN,5.5,7.5,375.0,24.0,1.6230787089467724,383.0,2008,72.68
2050,TLAWNG UPSTREAM AIZAWL,NAN,7.0,7.8,122.0,0.65,1.6230787089467724,3.0,2008,99.62
2051,TLAWNG DOWNSTREAM AIZAWL,NAN,7.2,7.8,130.0,0.93,0.1,3.0,2008,99.62
2052,TUIRIAL UPPER CATCHMENT,NAN,6.6,8.0,151.0,0.98,1.6230787089467724,6.0,2008,93.82000000000001
2053,TUIRIAL LOWER CATCHMENT,NAN,6.7,7.9,188.0,1.03,1.6230787089467724,8.0,2008,93.82000000000001
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",NAN,6.1,7.7,120.0,1.36,1.6230787089467724,350.0,2008,88.38
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,5.4,7.3,141.0,2.67,0.08,510.0,2008,77.14000000000001
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,5.8,7.8,161.0,2.93,0.1,588.0,2008,76.96000000000001
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,6.392636734693877,7.6,253.0,6.940048767967146,2.8,533687.1656804733,2007,61.8
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,7.0,7.7,448.0,0.4,0.2,42.0,2007,93.28
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,4.8,7.5,20360.0,8.8,0.2,65.0,2007,67.06
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,6.4,8.0,477.0,2.4,1.6230787089467724,22825.0,2007,70.8
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,6.7,7.9,14111.0,2.9,1.6230787089467724,21000.0,2007,70.8
1865,RIVER DHADHAR AT KOTHWADA,NAN,5.7,7.6,868.0,4.2,0.4,57.0,2007,77.36
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,6.2,8.0,899.0,3.1,1.6230787089467724,16500.0,2007,66.12
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,4.8,7.6,14426.0,10.4,0.1,148.0,2007,67.06
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,6.2,7.4,29920.0,3.6,0.2,41.0,2007,88.60000000000001
1434,AMLAKHADI AT ANKLESHWAR,NAN,6.392636734693877,7.5,5414.0,359.0,0.1,14.0,2007,69.88
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,6.8,7.5,2870.0,2.5,0.1,1114.0,2007,82.03999999999999
1475,ZUARI AT PANCHAWADI,NAN,6.5,6.9,1690.0,1.5,0.1,1331.0,2007,78.74000000000001
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,6.5,7.1,3110.0,1.6,0.1,2056.0,2007,82.03999999999999
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,6.4,7.7,44000.0,2.3,0.1,1287.0,2007,82.03999999999999
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,7.2,7.2,70.0,1.6,0.1,2887.0,2007,82.94
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,7.2,6.8,60.0,2.1,0.1,10403.0,2007,68.4
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,7.4,7.1,80.0,1.4,0.1,1010.0,2007,82.75999999999999
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,7.2,6.9,80.0,1.3,0.1,1938.0,2007,79.46000000000001
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,7.4,7.0,66.0,2.0,0.1,1451.0,2007,82.94
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,6.3,6.6,66.0,1.6,0.1,3293.0,2007,73.04
